,syllables,normalized_text,n_syls,n_syls_SonoriPy
63019,gra|ciai,graciai,2,
63020,gra|cias,gracias,2,
63021,gra|cie,gracie,2,
63022,gra|cier,gracier,2,
63023,gra|cie|ra,graciera,3,
63024,gra|cie|rai,gracierai,3,
63025,gra|cie|ras,gracieras,3,
63027,gra|cieu|se|ment,gracieusement,4,
63029,gra|cieu|se|té,gracieuseté,4,
63030,gra|cieu|se|tés,gracieusetés,4,
63032,gra|cieux,gracieux,2,
63033,gra|ciez,graciez,2,
63036,gra|ci|li|té,gracilité,4,
63037,gra|ciât,graciât,2,
63038,gra|cié,gracié,2,
63039,gra|cié,gracié,2,
63040,gra|ciée,graciée,2,
63041,gra|ciés,graciés,2,
63042,gra|ciés,graciés,2,
63044,gra|da|tion,gradation,3,
63045,gra|da|tions,gradations,3,
63047,gra|der,grader,2,
63049,gra|dient,gradient,2,
63050,gra|dients,gradients,2,
63051,gra|din,gradin,2,
63052,gra|dins,gradins,2,
63053,gra|dua|tion,graduation,3,
63054,gra|dua|tions,graduations,3,
63055,gra|duel,graduel,2,
63057,gra|duel|le|ment,graduellement,4,
63058,gra|duer,graduer,2,
63059,gra|dus,gradus,2,
63060,gra|dué,gradué,2,
63061,gra|dué,gradué,2,
63062,gra|duée,graduée,2,
63063,gra|duée,graduée,2,
63064,gra|duées,graduées,2,
63065,gra|duées,graduées,2,
63066,gra|dués,gradués,2,
63067,gra|dués,gradués,2,
63068,gra|dé,gradé,2,
63069,gra|dé,gradé,2,
63070,gra|dée,gradée,2,
63071,gra|dés,gradés,2,
63072,gra|dés,gradés,2,
63075,graf|fi|ta,graffita,3,
63076,graf|fi|ter,graffiter,3,
63078,graf|fi|teurs,graffiteurs,3,
63079,graf|fi|ti,graffiti,3,
63080,graf|fi|tis,graffitis,3,
63081,graf|fi|to,graffito,3,
63082,graf|fi|té,graffité,3,
63083,gra|fi|gner,grafigner,3,
63084,grail|lant,graillant,2,
63086,grail|ler,grailler,2,
63087,grail|lon,graillon,2,
63088,grail|lon|na,graillonna,3,
63089,grail|lon|nait,graillonnait,3,
63090,grail|lon|nant,graillonnant,3,
63092,grail|lon|ne|ments,graillonnements,4,
63095,grail|lon|neux,graillonneux,3,
63096,grail|lons,graillons,2,
63097,grail|lé,graillé,2,
63098,grail|lée,graillée,2,
63099,grain,grain,1,
63101,grai|ner,grainer,2,
63103,grai|ne|te|rie,graineterie,4,
63104,grai|ne|tier,grainetier,3,
63105,grai|ne|tier,grainetier,3,
63106,grai|ne|tiers,grainetiers,3,
63107,grai|ne|tiers,grainetiers,3,
63108,grains,grains,1,
63109,grai|né,grainé,2,
63110,grais|sa,graissa,2,
63113,grais|sait,graissait,2,
63114,grais|sant,graissant,2,
63118,grais|ser,graisser,2,
63119,grais|se|ra,graissera,3,
63120,grais|se|rai,graisserai,3,
63123,grais|seur,graisseur,2,
63126,grais|seux,graisseux,2,
63127,grais|sez,graissez,2,
63128,grais|sât,graissât,2,
63129,grais|sé,graissé,2,
63130,grais|sé,graissé,2,
63131,grais|sée,graissée,2,
63132,grais|sée,graissée,2,
63133,grais|sées,graissées,2,
63134,grais|sées,graissées,2,
63135,grais|sés,graissés,2,
63136,grais|sés,graissés,2,
63137,gram,gram,1,
63138,gra|men,gramen,2,
63139,gra|mens,gramens,2,
63140,gra|mi|née,graminée,3,
63141,gra|mi|nées,graminées,3,
63146,gram|mai|rien,grammairien,3,
63149,gram|mai|riens,grammairiens,3,
63150,gram|ma|ti|cal,grammatical,4,
63152,gram|ma|ti|ca|le|ment,grammaticalement,6,
63154,gram|ma|ti|caux,grammaticaux,4,
63160,gra|na,grana,2,
63161,gra|nas,granas,2,
63162,grand,grand,1,
63163,grand,grand,1,
63164,grand,grand,1,
63203,gran|de|ment,grandement,3,
63208,gran|det,grandet,2,
63209,gran|deur,grandeur,2,
63210,gran|deurs,grandeurs,2,
63211,gran|di,grandi,2,
63212,gran|die,grandie,2,
63215,gran|di|lo|quent,grandiloquent,4,
63218,gran|di|lo|quents,grandiloquents,4,
63222,gran|dir,grandir,2,
63223,gran|di|ra,grandira,3,
63224,gran|di|rai,grandirai,3,
63225,gran|di|raient,grandiraient,3,
63226,gran|di|rais,grandirais,3,
63227,gran|di|rait,grandirait,3,
63228,gran|di|ras,grandiras,3,
63230,gran|di|rez,grandirez,3,
63231,gran|di|riez,grandiriez,3,
63232,gran|di|rons,grandirons,3,
63233,gran|di|ront,grandiront,3,
63234,gran|dis,grandis,2,
63235,gran|dis|saient,grandissaient,3,
63236,gran|dis|sais,grandissais,3,
63237,gran|dis|sait,grandissait,3,
63238,gran|dis|sant,grandissant,3,
63239,gran|dis|sant,grandissant,3,
63242,gran|dis|sants,grandissants,3,
63244,gran|dis|se|ment,grandissement,4,
63247,gran|dis|sez,grandissez,3,
63249,gran|dis|sions,grandissions,3,
63250,gran|dis|sons,grandissons,3,
63251,gran|dit,grandit,2,
63261,gran|dît,grandît,2,
63265,gra|nit,granit,2,
63266,gra|ni|ta,granita,3,
63270,gra|ni|to,granito,3,
63271,gra|nits,granits,2,
63272,gra|ni|té,granité,3,
63273,gra|ni|tée,granitée,3,
63274,gra|ni|tés,granités,3,
63275,gra|ni|tés,granités,3,
63277,gra|nu|lait,granulait,3,
63278,gra|nu|la|tion,granulation,4,
63279,gra|nu|la|tions,granulations,4,
63284,gra|nu|leux,granuleux,3,
63285,gra|nu|lie,granulie,3,
63287,gra|nu|lé,granulé,3,
63288,gra|nu|lé,granulé,3,
63289,gra|nu|lée,granulée,3,
63290,gra|nu|lés,granulés,3,
63291,gra|nu|lés,granulés,3,
63295,gra|phie,graphie,2,
63296,gra|phies,graphies,2,
63312,gra|pho|ma|nie,graphomanie,4,
63315,grap|pa,grappa,2,
63319,grap|pil|lais,grappillais,3,
63320,grap|pil|lait,grappillait,3,
63322,grap|pil|ler,grappiller,3,
63324,grap|pil|lon,grappillon,3,
63325,grap|pil|lons,grappillons,3,
63326,grap|pil|lé,grappillé,3,
63327,grap|pil|lées,grappillées,3,
63328,grap|pin,grappin,2,
63329,grap|pins,grappins,2,
63330,gras,gras,1,
63331,gras,gras,1,
63332,gras,gras,1,
63336,gras|se|ment,grassement,3,
63342,gras|seyan|te,grasseyante,3,
63343,gras|seye|ment,grasseyement,3,
63344,gras|seye|ments,grasseyements,3,
63347,gras|souil|let,grassouillet,3,
63348,gras|souil|lets,grassouillets,3,
63351,gra|ti|fia,gratifia,3,
63352,gra|ti|fiaient,gratifiaient,3,
63353,gra|ti|fiait,gratifiait,3,
63354,gra|ti|fiant,gratifiant,3,
63355,gra|ti|fiant,gratifiant,3,
63357,gra|ti|fi|ca|tion,gratification,5,
63358,gra|ti|fi|ca|tions,gratifications,5,
63359,gra|ti|fie,gratifie,3,
63360,gra|ti|fier,gratifier,3,
63361,gra|ti|fie|rait,gratifierait,4,
63362,gra|ti|fies,gratifies,3,
63363,gra|ti|fiez,gratifiez,3,
63365,gra|ti|fié,gratifié,3,
63366,gra|ti|fiée,gratifiée,3,
63367,gra|ti|fiés,gratifiés,3,
63368,gra|tin,gratin,2,
63369,gra|ti|ner,gratiner,3,
63370,gra|tins,gratins,2,
63371,gra|ti|né,gratiné,3,
63372,gra|ti|né,gratiné,3,
63373,gra|ti|née,gratinée,3,
63374,gra|ti|née,gratinée,3,
63375,gra|ti|nées,gratinées,3,
63376,gra|ti|nés,gratinés,3,
63377,gra|ti|nés,gratinés,3,
63378,gra|tis,gratis,2,
63382,gra|tos,gratos,2,
63383,gra|touil|lait,gratouillait,3,
63384,gra|touil|lant,gratouillant,3,
63386,gra|touil|le|rait,gratouillerait,4,
63387,gra|touil|lis,gratouillis,3,
63388,grat|ta,gratta,2,
63391,grat|tai,grattai,2,
63392,grat|taient,grattaient,2,
63393,grat|tais,grattais,2,
63394,grat|tait,grattait,2,
63395,grat|tant,grattant,2,
63396,grat|tant,grattant,2,
63406,grat|te|ment,grattement,3,
63407,grat|te|ments,grattements,3,
63409,grat|ter,gratter,2,
63410,grat|te|ra,grattera,3,
63411,grat|te|rai,gratterai,3,
63412,grat|te|raient,gratteraient,3,
63413,grat|te|rait,gratterait,3,
63414,grat|te|rez,gratterez,3,
63415,grat|te|rons,gratterons,3,
63418,grat|teur,gratteur,2,
63419,grat|teurs,gratteurs,2,
63420,grat|tez,grattez,2,
63421,grat|toir,grattoir,2,
63422,grat|toirs,grattoirs,2,
63423,grat|tons,grattons,2,
63424,grat|tons,grattons,2,
63425,grat|touil|lant,grattouillant,3,
63427,grat|touil|ler,grattouiller,3,
63429,grat|touil|lis,grattouillis,3,
63430,grat|touil|lé,grattouillé,3,
63432,grat|tât,grattât,2,
63433,grat|té,gratté,2,
63434,grat|tée,grattée,2,
63435,grat|tées,grattées,2,
63436,grat|tés,grattés,2,
63437,gra|tuit,gratuit,2,
63439,gra|tui|te|ment,gratuitement,4,
63441,gra|tuits,gratuits,2,
63442,gra|tui|té,gratuité,3,
63444,gra|va,grava,2,
63445,gra|vai,gravai,2,
63446,gra|vaient,gravaient,2,
63447,gra|vais,gravais,2,
63448,gra|vait,gravait,2,
63449,gra|vant,gravant,2,
63450,gra|vats,gravats,2,
63456,gra|ve|leux,graveleux,3,
63459,gra|ve|lé,gravelé,3,
63460,gra|ve|lés,gravelés,3,
63461,gra|ve|ment,gravement,3,
63463,gra|ver,graver,2,
63464,gra|ve|raient,graveraient,3,
63465,gra|ve|rais,graverais,3,
63466,gra|ve|rait,graverait,3,
63470,gra|veur,graveur,2,
63471,gra|veurs,graveurs,2,
63472,gra|vez,gravez,2,
63473,gra|vi,gravi,2,
63476,gra|vie,gravie,2,
63477,gra|vier,gravier,2,
63478,gra|viers,graviers,2,
63479,gra|vies,gravies,2,
63480,gra|vil|lon,gravillon,3,
63481,gra|vil|lon|née,gravillonnée,4,
63482,gra|vil|lon|nées,gravillonnées,4,
63483,gra|vil|lons,gravillons,3,
63484,gra|vir,gravir,2,
63485,gra|vi|rai,gravirai,3,
63486,gra|vi|rait,gravirait,3,
63488,gra|vi|rons,gravirons,3,
63489,gra|vis,gravis,2,
63490,gra|vis|saient,gravissaient,3,
63491,gra|vis|sais,gravissais,3,
63492,gra|vis|sait,gravissait,3,
63493,gra|vis|sant,gravissant,3,
63498,gra|vis|sions,gravissions,3,
63499,gra|vis|sons,gravissons,3,
63500,gra|vit,gravit,2,
63501,gra|vi|taient,gravitaient,3,
63502,gra|vi|tait,gravitait,3,
63503,gra|vi|tant,gravitant,3,
63504,gra|vi|ta|tion,gravitation,4,
63505,gra|vi|ta|tion|nel,gravitationnel,5,
63508,gra|vi|ta|tion|nels,gravitationnels,5,
63510,gra|vi|ter,graviter,3,
63511,gra|vi|tons,gravitons,3,
63512,gra|vi|tons,gravitons,3,
63513,gra|vi|té,gravité,3,
63514,gra|vi|té,gravité,3,
63516,gra|vons,gravons,2,
63517,gra|vos,gravos,2,
63518,gra|vos,gravos,2,
63523,gra|vât,gravât,2,
63525,gra|vé,gravé,2,
63526,gra|vé,gravé,2,
63527,gra|vée,gravée,2,
63528,gra|vée,gravée,2,
63529,gra|vées,gravées,2,
63530,gra|vées,gravées,2,
63531,gra|vés,gravés,2,
63532,gra|vés,gravés,2,
63534,grays,grays,1,
63535,grec,grec,1,
63536,grec,grec,1,
63541,grecs,grecs,1,
63542,grecs,grecs,1,
63543,gre|din,gredin,2,
63545,gre|dins,gredins,2,
63546,green,green,1,
63547,greens,greens,1,
63549,gref|faient,greffaient,2,
63550,gref|fais,greffais,2,
63551,gref|fait,greffait,2,
63552,gref|fant,greffant,2,
63557,gref|fer,greffer,2,
63558,gref|fe|ra,greffera,3,
63559,gref|fe|rais,grefferais,3,
63560,gref|fe|rons,grefferons,3,
63561,gref|fe|ront,grefferont,3,
63564,gref|fier,greffier,2,
63565,gref|fiers,greffiers,2,
63567,gref|fon,greffon,2,
63568,gref|fons,greffons,2,
63569,gref|fé,greffé,2,
63570,gref|fé,greffé,2,
63571,gref|fé,greffé,2,
63572,gref|fée,greffée,2,
63573,gref|fée,greffée,2,
63574,gref|fées,greffées,2,
63575,gref|fées,greffées,2,
63576,gref|fés,greffés,2,
63577,gref|fés,greffés,2,
63578,gref|fés,greffés,2,
63579,gre|lot,grelot,2,
63580,gre|lots,grelots,2,
63581,gre|lot|ta,grelotta,3,
63582,gre|lot|taient,grelottaient,3,
63583,gre|lot|tais,grelottais,3,
63584,gre|lot|tait,grelottait,3,
63585,gre|lot|tant,grelottant,3,
63586,gre|lot|tant,grelottant,3,
63589,gre|lot|tants,grelottants,3,
63591,gre|lot|te|ment,grelottement,4,
63592,gre|lot|te|ments,grelottements,4,
63594,gre|lot|ter,grelotter,3,
63596,gre|lot|teux,grelotteux,3,
63597,gre|lot|tions,grelottions,3,
63598,gre|lot|tons,grelottons,3,
63600,gre|lot|té,grelotté,3,
63601,gre|lot|tée,grelottée,3,
63604,gre|lu|chon,greluchon,3,
63608,gre|na|der,grenader,3,
63611,gre|na|dier,grenadier,3,
63612,gre|na|diers,grenadiers,3,
63616,gre|na|dé,grenadé,3,
63619,gre|nat,grenat,2,
63620,gre|nat,grenat,2,
63621,gre|nats,grenats,2,
63623,gre|ne|ta,greneta,3,
63625,gre|nier,grenier,2,
63626,gre|niers,greniers,2,
63627,gre|no|blois,grenoblois,3,
63628,gre|no|blois,grenoblois,3,
63630,gre|nouil|lait,grenouillait,3,
63631,gre|nouil|lard,grenouillard,3,
63632,gre|nouil|lard,grenouillard,3,
63639,gre|nu,grenu,2,
63640,gre|nue,grenue,2,
63641,gre|nues,grenues,2,
63643,gre|nus,grenus,2,
63644,gre|né,grené,2,
63645,gre|née,grenée,2,
63646,gre|nées,grenées,2,
63647,gres|sin,gressin,2,
63648,gres|sins,gressins,2,
63649,gret|chen,gretchen,2,
63650,gret|chens,gretchens,2,
63651,gre|vaient,grevaient,2,
63652,gre|ver,grever,2,
63653,gre|vé,grevé,2,
63654,gre|vée,grevée,2,
63655,gre|vés,grevés,2,
63659,gri|bouil|la,gribouilla,3,
63662,gri|bouil|lais,gribouillais,3,
63663,gri|bouil|lait,gribouillait,3,
63664,gri|bouil|lant,gribouillant,3,
63668,gri|bouil|ler,gribouiller,3,
63670,gri|bouil|leur,gribouilleur,3,
63671,gri|bouil|lez,gribouillez,3,
63672,gri|bouil|lis,gribouillis,3,
63673,gri|bouil|lé,gribouillé,3,
63674,gri|bouil|lée,gribouillée,3,
63675,gri|bouil|lées,gribouillées,3,
63676,gri|bouil|lés,gribouillés,3,
63678,grief|s,griefs,2,
63679,grif|fa,griffa,2,
63681,grif|fai,griffai,2,
63682,grif|faient,griffaient,2,
63683,grif|fais,griffais,2,
63684,grif|fait,griffait,2,
63685,grif|fant,griffant,2,
63689,grif|fer,griffer,2,
63690,grif|fe|ra,griffera,3,
63691,grif|fe|rait,grifferait,3,
63695,grif|fon,griffon,2,
63696,grif|fon|na,griffonna,3,
63699,grif|fon|nai,griffonnai,3,
63700,grif|fon|naient,griffonnaient,3,
63701,grif|fon|nais,griffonnais,3,
63702,grif|fon|nait,griffonnait,3,
63703,grif|fon|nant,griffonnant,3,
63706,grif|fon|ner,griffonner,3,
63709,grif|fon|nez,griffonnez,3,
63710,grif|fon|né,griffonné,3,
63711,grif|fon|née,griffonnée,3,
63712,grif|fon|nées,griffonnées,3,
63713,grif|fon|nés,griffonnés,3,
63714,grif|fons,griffons,2,
63715,grif|fons,griffons,2,
63716,griff|tons,grifftons,2,
63717,grif|fu,griffu,2,
63718,grif|fue,griffue,2,
63719,grif|fues,griffues,2,
63722,grif|fus,griffus,2,
63723,grif|fé,griffé,2,
63724,grif|fé,griffé,2,
63725,grif|fée,griffée,2,
63726,grif|fée,griffée,2,
63727,grif|fées,griffées,2,
63728,grif|fées,griffées,2,
63729,grif|fés,griffés,2,
63730,grif|fés,griffés,2,
63731,grif|ton,grifton,2,
63732,gri|gno|ta,grignota,3,
63735,gri|gno|taient,grignotaient,3,
63736,gri|gno|tais,grignotais,3,
63737,gri|gno|tait,grignotait,3,
63738,gri|gno|tant,grignotant,3,
63740,gri|gno|te|ment,grignotement,4,
63742,gri|gno|ter,grignoter,3,
63743,gri|gno|te|ra,grignotera,4,
63744,gri|gno|te|rai,grignoterai,4,
63745,gri|gno|te|raient,grignoteraient,4,
63746,gri|gno|te|rons,grignoterons,4,
63747,gri|gno|te|ront,grignoteront,4,
63748,gri|gno|teurs,grignoteurs,3,
63750,gri|gno|tions,grignotions,3,
63751,gri|gno|tis,grignotis,3,
63752,gri|gno|tons,grignotons,3,
63754,gri|gno|té,grignoté,3,
63755,gri|gno|tée,grignotée,3,
63756,gri|gno|tées,grignotées,3,
63757,gri|gno|tés,grignotés,3,
63758,gri|gou,grigou,2,
63759,gri|gri,grigri,2,
63760,gri|gris,grigris,2,
63761,gril,gril,1,
63762,grill,grill,1,
63764,gril|la,grilla,2,
63769,gril|la|ge|ront,grillageront,4,
63771,gril|la|gez,grillagez,3,
63772,gril|la|gé,grillagé,3,
63773,gril|la|gé,grillagé,3,
63774,gril|la|gée,grillagée,3,
63775,gril|la|gée,grillagée,3,
63776,gril|la|gées,grillagées,3,
63777,gril|la|gées,grillagées,3,
63778,gril|la|gés,grillagés,3,
63779,gril|la|gés,grillagés,3,
63780,gril|laient,grillaient,2,
63781,gril|lais,grillais,2,
63782,gril|lait,grillait,2,
63783,gril|lant,grillant,2,
63788,gril|ler,griller,2,
63789,gril|le|ra,grillera,3,
63790,gril|le|rai,grillerai,3,
63791,gril|le|raient,grilleraient,3,
63792,gril|le|rais,grillerais,3,
63793,gril|le|rait,grillerait,3,
63794,gril|le|ras,grilleras,3,
63795,gril|le|rez,grillerez,3,
63796,gril|le|rions,grillerions,3,
63797,gril|le|ront,grilleront,3,
63800,gril|lez,grillez,2,
63801,gril|liez,grilliez,2,
63802,gril|loirs,grilloirs,2,
63803,gril|lon,grillon,2,
63804,gril|lons,grillons,2,
63805,gril|lons,grillons,2,
63806,gril|lots,grillots,2,
63807,gril|lé,grillé,2,
63808,gril|lé,grillé,2,
63809,gril|lée,grillée,2,
63810,gril|lée,grillée,2,
63811,gril|lées,grillées,2,
63812,gril|lées,grillées,2,
63813,gril|lés,grillés,2,
63814,gril|lés,grillés,2,
63815,grils,grils,1,
63816,gri|ma,grima,2,
63820,gri|ma|ce|ment,grimacement,4,
63822,gri|ma|cer,grimacer,3,
63823,gri|ma|ce|ries,grimaceries,4,
63826,gri|ma|cez,grimacez,3,
63827,gri|ma|cier,grimacier,3,
63828,gri|ma|cier,grimacier,3,
63829,gri|ma|ciers,grimaciers,3,
63830,gri|ma|ciers,grimaciers,3,
63831,gri|ma|ciez,grimaciez,3,
63832,gri|ma|cions,grimacions,3,
63834,gri|ma|cé,grimacé,3,
63836,gri|mait,grimait,2,
63837,gri|mant,grimant,2,
63840,gri|ma|ça,grimaça,3,
63841,gri|ma|çai,grimaçai,3,
63842,gri|ma|çaient,grimaçaient,3,
63843,gri|ma|çais,grimaçais,3,
63844,gri|ma|çait,grimaçait,3,
63845,gri|ma|çant,grimaçant,3,
63846,gri|ma|çant,grimaçant,3,
63849,gri|ma|çants,grimaçants,3,
63850,gri|ma|çons,grimaçons,3,
63852,gri|mer,grimer,2,
63857,grim|pa,grimpa,2,
63858,grim|pai,grimpai,2,
63859,grim|paient,grimpaient,2,
63860,grim|pais,grimpais,2,
63861,grim|pait,grimpait,2,
63862,grim|pant,grimpant,2,
63863,grim|pant,grimpant,2,
63864,grim|pant,grimpant,2,
63867,grim|pants,grimpants,2,
63868,grim|pants,grimpants,2,
63872,grim|per,grimper,2,
63873,grim|per,grimper,2,
63874,grim|pe|ra,grimpera,3,
63875,grim|pe|rai,grimperai,3,
63876,grim|pe|raient,grimperaient,3,
63877,grim|pe|rais,grimperais,3,
63878,grim|pe|rait,grimperait,3,
63879,grim|pe|rez,grimperez,3,
63880,grim|pe|rons,grimperons,3,
63881,grim|pe|ront,grimperont,3,
63884,grim|peur,grimpeur,2,
63885,grim|peur,grimpeur,2,
63886,grim|peurs,grimpeurs,2,
63888,grim|pez,grimpez,2,
63889,grim|piez,grimpiez,2,
63890,grim|pions,grimpions,2,
63891,grim|pons,grimpons,2,
63893,grim|pât,grimpât,2,
63895,grim|pé,grimpé,2,
63896,grim|pée,grimpée,2,
63897,grim|pée,grimpée,2,
63898,grim|pées,grimpées,2,
63899,grim|pés,grimpés,2,
63900,gri|mé,grimé,2,
63901,gri|mée,grimée,2,
63902,gri|mées,grimées,2,
63903,gri|més,grimés,2,
63905,grin|ce|ment,grincement,3,
63906,grin|ce|ments,grincements,3,
63908,grin|cer,grincer,2,
63909,grin|ce|rait,grincerait,3,
63911,grin|cez,grincez,2,
63918,grin|cheux,grincheux,2,
63919,grin|cheux,grincheux,2,
63920,grin|chir,grinchir,2,
63922,grin|cé,grincé,2,
63923,grin|ga|let,gringalet,3,
63924,grin|ga|let,gringalet,3,
63925,grin|ga|lets,gringalets,3,
63926,grin|ga|lets,gringalets,3,
63927,grin|go,gringo,2,
63928,grin|gos,gringos,2,
63930,grin|guer,gringuer,2,
63931,grin|ça,grinça,2,
63932,grin|çaient,grinçaient,2,
63933,grin|çais,grinçais,2,
63934,grin|çait,grinçait,2,
63935,grin|çant,grinçant,2,
63936,grin|çant,grinçant,2,
63939,grin|çants,grinçants,2,
63940,grin|çât,grinçât,2,
63943,griot|te,griotte,2,
63944,griot|tes,griottes,2,
63945,grip,grip,1,
63946,grip|pa,grippa,2,
63947,grip|paient,grippaient,2,
63949,grip|pant,grippant,2,
63957,grip|pe|ments,grippements,3,
63959,grip|pe|rait,gripperait,3,
63961,grip|pé,grippé,2,
63962,grip|pé,grippé,2,
63963,grip|pé,grippé,2,
63964,grip|pée,grippée,2,
63965,grip|pée,grippée,2,
63966,grip|pée,grippée,2,
63967,grip|pés,grippés,2,
63968,grip|pés,grippés,2,
63969,gris,gris,1,
63970,gris,gris,1,
63979,gri|sa,grisa,2,
63980,gri|sai,grisai,2,
63981,gri|saient,grisaient,2,
63985,gri|sais,grisais,2,
63986,gri|sait,grisait,2,
63987,gri|sant,grisant,2,
63988,gri|sant,grisant,2,
63991,gri|sants,grisants,2,
63993,gris|bi,grisbi,2,
63997,gri|ser,griser,2,
63998,gri|se|ra,grisera,3,
63999,gri|se|rie,griserie,3,
64000,gri|se|ries,griseries,3,
64006,gri|son|naient,grisonnaient,3,
64007,gri|son|nait,grisonnait,3,
64008,gri|son|nant,grisonnant,3,
64009,gri|son|nant,grisonnant,3,
64012,gri|son|nants,grisonnants,3,
64016,gri|son|ner,grisonner,3,
64017,gri|son|né,grisonné,3,
64018,gri|sons,grisons,2,
64020,gri|sou,grisou,2,
64023,gri|sé,grisé,2,
64024,gri|sé,grisé,2,
64025,gri|sé,grisé,2,
64026,gri|sée,grisée,2,
64027,gri|sée,grisée,2,
64028,gri|sées,grisées,2,
64029,gri|sées,grisées,2,
64030,gri|sés,grisés,2,
64031,gri|sés,grisés,2,
64032,gri|sés,grisés,2,
64036,gri|ve|lée,grivelée,3,
64039,gri|ve|ton,griveton,3,
64040,gri|ve|tons,grivetons,3,
64041,gri|vois,grivois,2,
64042,gri|vois,grivois,2,
64044,gri|voi|se|rie,grivoiserie,4,
64045,gri|voi|se|ries,grivoiseries,4,
64047,gri|vè|le|rie,grivèlerie,4,
64048,grizz|li,grizzli,2,
64049,grizz|lis,grizzlis,2,
64050,grizz|ly,grizzly,2,
64051,grizz|lys,grizzlys,2,
64055,grog,grog,1,
64056,grog|gy,groggy,2,
64057,gro|gna,grogna,2,
64058,gro|gnai,grognai,2,
64059,gro|gnaient,grognaient,2,
64060,gro|gnais,grognais,2,
64061,gro|gnait,grognait,2,
64062,gro|gnant,grognant,2,
64063,gro|gnant,grognant,2,
64064,gro|gnard,grognard,2,
64066,gro|gnas|saient,grognassaient,3,
64068,gro|gnas|ser,grognasser,3,
64072,gro|gne|ment,grognement,3,
64073,gro|gne|ments,grognements,3,
64075,gro|gner,grogner,2,
64076,gro|gne|ra,grognera,3,
64079,gro|gneurs,grogneurs,2,
64081,gro|gnions,grognions,2,
64082,gro|gnon,grognon,2,
64083,gro|gnon,grognon,2,
64084,gro|gnon|na,grognonna,3,
64087,gro|gnon|ner,grognonner,3,
64088,gro|gnons,grognons,2,
64089,gro|gnons,grognons,2,
64091,gro|gné,grogné,2,
64092,gro|gnées,grognées,2,
64094,groin,groin,1,
64095,groins,groins,1,
64100,grom|me|la,grommela,3,
64101,grom|me|lai,grommelai,3,
64102,grom|me|laient,grommelaient,3,
64103,grom|me|lait,grommelait,3,
64104,grom|me|lant,grommelant,3,
64105,grom|me|ler,grommeler,3,
64106,grom|me|lez,grommelez,3,
64108,grom|mel|le|ment,grommellement,4,
64109,grom|mel|le|ments,grommellements,4,
64111,grom|mel|le|rait,grommellerait,4,
64113,grom|me|lé,grommelé,3,
64114,grom|me|lée,grommelée,3,
64115,gron|da,gronda,2,
64116,gron|dai,grondai,2,
64117,gron|daient,grondaient,2,
64118,gron|dais,grondais,2,
64119,gron|dait,grondait,2,
64120,gron|dant,grondant,2,
64121,gron|dant,grondant,2,
64123,gron|dants,grondants,2,
64125,gron|de|ment,grondement,3,
64126,gron|de|ments,grondements,3,
64128,gron|der,gronder,2,
64129,gron|de|ra,grondera,3,
64130,gron|de|rai,gronderai,3,
64131,gron|de|rait,gronderait,3,
64132,gron|de|ries,gronderies,3,
64134,gron|deur,grondeur,2,
64135,gron|deurs,grondeurs,2,
64138,gron|dez,grondez,2,
64139,gron|din,grondin,2,
64140,gron|dins,grondins,2,
64142,gron|dé,grondé,2,
64143,gron|dée,grondée,2,
64144,gron|dés,grondés,2,
64145,groom,groom,1,
64147,gros,gros,1,
64148,gros,gros,1,
64149,gros,gros,1,
64155,gro|schen,groschen,2,
64159,gro|seil|lier,groseillier,3,
64160,gro|seil|liers,groseilliers,3,
64167,gros|seur,grosseur,2,
64168,gros|seurs,grosseurs,2,
64169,gros|si,grossi,2,
64170,gros|si,grossi,2,
64171,gros|sie,grossie,2,
64172,gros|sie,grossie,2,
64173,gros|sier,grossier,2,
64174,gros|sier,grossier,2,
64175,gros|siers,grossiers,2,
64176,gros|siers,grossiers,2,
64177,gros|sies,grossies,2,
64178,gros|sir,grossir,2,
64179,gros|si|ra,grossira,3,
64181,gros|si|rez,grossirez,3,
64182,gros|si|ront,grossiront,3,
64183,gros|sis,grossis,2,
64184,gros|sis,grossis,2,
64185,gros|sis|saient,grossissaient,3,
64186,gros|sis|sais,grossissais,3,
64187,gros|sis|sait,grossissait,3,
64188,gros|sis|sant,grossissant,3,
64189,gros|sis|sant,grossissant,3,
64192,gros|sis|sants,grossissants,3,
64194,gros|sis|se|ment,grossissement,4,
64197,gros|sis|sez,grossissez,3,
64200,gros|sit,grossit,2,
64201,gros|sium,grossium,2,
64204,gros|siè|re|ment,grossièrement,4,
64206,gros|siè|re|té,grossièreté,4,
64207,gros|siè|re|tés,grossièretés,4,
64211,gro|tes|que|ment,grotesquement,4,
64216,grouil|laient,grouillaient,2,
64217,grouil|lais,grouillais,2,
64218,grouil|lait,grouillait,2,
64219,grouil|lant,grouillant,2,
64220,grouil|lant,grouillant,2,
64223,grouil|lants,grouillants,2,
